metric,timestamp,value,labels
rps,1789487757,15.66652840120686,{}
rps,1789487772,43.04444444444444,{}
rps,1789487787,76.44444444444443,{}
rps,1789487802,94.80075361374085,{}
rps,1789487817,97.55555555555554,{}
rps,1789487832,98.15482867428113,{}
rps,1789487847,99.62361533960014,{}
rps,1789487862,100.49103463068519,{}
rps,1789487877,97.26815906126927,{}
error_rate,1789487757,0,{}
error_rate,1789487772,0,{}
error_rate,1789487787,0,{}
error_rate,1789487802,0,{}
error_rate,1789487817,0,{}
error_rate,1789487832,0,{}
error_rate,1789487847,0,{}
error_rate,1789487862,0,{}
error_rate,1789487877,0,{}
cpu_cores,1789487757,0.3123355959509955,{}
cpu_cores,1789487772,0.6688172130325665,{}
cpu_cores,1789487787,1.1962349515086614,{}
cpu_cores,1789487802,1.7206426456229258,{}
cpu_cores,1789487817,1.685396810404807,{}
cpu_cores,1789487832,1.610173962626319,{}
cpu_cores,1789487847,1.666236771544081,{}
cpu_cores,1789487862,1.8470782935352381,{}
cpu_cores,1789487877,1.7154519380157671,{}
memory_working_set_bytes,1789487757,2188476416,{}
memory_working_set_bytes,1789487772,2231984128,{}
memory_working_set_bytes,1789487787,2266386432,{}
memory_working_set_bytes,1789487802,2274713600,{}
memory_working_set_bytes,1789487817,2289741824,{}
memory_working_set_bytes,1789487832,2292301824,{}
memory_working_set_bytes,1789487847,2286665728,{}
memory_working_set_bytes,1789487862,2289938432,{}
memory_working_set_bytes,1789487877,2273099776,{}
