metric,timestamp,value,labels
rps,1788983152,2.5555555555555554,{}
rps,1788983167,4.666770372674949,{}
rps,1788983182,9.62222222222222,{}
rps,1788983197,13.888580253772137,{}
rps,1788983212,15.33299260016444,{}
rps,1788983227,15.266666666666666,{}
rps,1788983242,15.555555555555554,{}
rps,1788983257,15.466666666666665,{}
rps,1788983272,15.62222222222222,{}
error_rate,1788983152,0,{}
error_rate,1788983167,0,{}
error_rate,1788983182,0,{}
error_rate,1788983197,0,{}
error_rate,1788983212,0,{}
error_rate,1788983227,0,{}
error_rate,1788983242,0,{}
error_rate,1788983257,0,{}
error_rate,1788983272,0,{}
cpu_cores,1788983152,0.09536428968488861,{}
cpu_cores,1788983167,0.12306785057084527,{}
cpu_cores,1788983182,0.2014839412091218,{}
cpu_cores,1788983197,0.27218525027743645,{}
cpu_cores,1788983212,0.29172287795170054,{}
cpu_cores,1788983227,0.2872849899924046,{}
cpu_cores,1788983242,0.2879152075083138,{}
cpu_cores,1788983257,0.28508632592361444,{}
cpu_cores,1788983272,0.28566328491162624,{}
memory_working_set_bytes,1788983152,756973568,{}
memory_working_set_bytes,1788983167,764522496,{}
memory_working_set_bytes,1788983182,769499136,{}
memory_working_set_bytes,1788983197,735322112,{}
memory_working_set_bytes,1788983212,736571392,{}
memory_working_set_bytes,1788983227,737198080,{}
memory_working_set_bytes,1788983242,738406400,{}
memory_working_set_bytes,1788983257,738529280,{}
memory_working_set_bytes,1788983272,737964032,{}
