metric,timestamp,value,labels
rps,1789817274,444.9906738492619,{}
rps,1789817289,611.7114681788577,{}
rps,1789817304,668.0069483597913,{}
rps,1789817319,652.6106350889387,{}
rps,1789817334,656.883493604397,{}
rps,1789817349,647.8,{}
rps,1789817364,661.0493427770151,{}
rps,1789817379,641.1488397576853,{}
rps,1789817394,650.1825044300374,{}
rps,1789817409,645.4322808719319,{}
rps,1789817424,663.0863244543339,{}
rps,1789817439,652.1637160747338,{}
rps,1789817454,651.1435735995991,{}
error_rate,1789817274,0,{}
error_rate,1789817289,0,{}
error_rate,1789817304,0,{}
error_rate,1789817319,0,{}
error_rate,1789817334,0,{}
error_rate,1789817349,0,{}
error_rate,1789817364,0,{}
error_rate,1789817379,0,{}
error_rate,1789817394,0,{}
error_rate,1789817409,0,{}
error_rate,1789817424,0,{}
error_rate,1789817439,0,{}
error_rate,1789817454,0,{}
cpu_cores,1789817274,1.792628208494661,{}
cpu_cores,1789817289,1.8556596283677949,{}
cpu_cores,1789817304,1.851364218444579,{}
cpu_cores,1789817319,1.973233640473929,{}
cpu_cores,1789817334,1.8663275213751354,{}
cpu_cores,1789817349,1.9740876898007034,{}
cpu_cores,1789817364,1.971796642244163,{}
cpu_cores,1789817379,1.9331787399174982,{}
cpu_cores,1789817394,1.9633776650485122,{}
cpu_cores,1789817409,2.0160600413484855,{}
cpu_cores,1789817424,1.9763438357813095,{}
cpu_cores,1789817439,2.0269036398865845,{}
cpu_cores,1789817454,2.004359007593362,{}
memory_working_set_bytes,1789817274,2317713408,{}
memory_working_set_bytes,1789817289,2309234688,{}
memory_working_set_bytes,1789817304,2322649088,{}
memory_working_set_bytes,1789817319,2332876800,{}
memory_working_set_bytes,1789817334,2323263488,{}
memory_working_set_bytes,1789817349,2323816448,{}
memory_working_set_bytes,1789817364,2322857984,{}
memory_working_set_bytes,1789817379,2323898368,{}
memory_working_set_bytes,1789817394,2368696320,{}
memory_working_set_bytes,1789817409,2337820672,{}
memory_working_set_bytes,1789817424,2318602240,{}
memory_working_set_bytes,1789817439,2462740480,{}
memory_working_set_bytes,1789817454,2382749696,{}
