metric,timestamp,value,labels
rps,1788985913,3.311184692993178,{}
rps,1788985928,12.955555555555554,{}
rps,1788985943,22.42272050490011,{}
rps,1788985958,29.510455323215037,{}
rps,1788985973,30.243100306653037,{}
rps,1788985988,31.198613394960223,{}
rps,1788986003,30.531297913472436,{}
rps,1788986018,30.15555555555555,{}
rps,1788986033,30.194632065410595,{}
error_rate,1788985913,0,{}
error_rate,1788985928,0,{}
error_rate,1788985943,0,{}
error_rate,1788985958,0,{}
error_rate,1788985973,0,{}
error_rate,1788985988,0,{}
error_rate,1788986003,0,{}
error_rate,1788986018,0,{}
error_rate,1788986033,0,{}
cpu_cores,1788985913,0.12089779746231727,{}
cpu_cores,1788985928,0.3181386092393779,{}
cpu_cores,1788985943,0.46535598133411415,{}
cpu_cores,1788985958,0.41170631854361095,{}
cpu_cores,1788985973,0.5356105013443606,{}
cpu_cores,1788985988,0.38302743352286817,{}
cpu_cores,1788986003,0.5410818525082227,{}
cpu_cores,1788986018,0.5369883533124299,{}
cpu_cores,1788986033,0.46629069407672136,{}
memory_working_set_bytes,1788985913,907395072,{}
memory_working_set_bytes,1788985928,931053568,{}
memory_working_set_bytes,1788985943,957403136,{}
memory_working_set_bytes,1788985958,951480320,{}
memory_working_set_bytes,1788985973,948797440,{}
memory_working_set_bytes,1788985988,947888128,{}
memory_working_set_bytes,1788986003,940265472,{}
memory_working_set_bytes,1788986018,939692032,{}
memory_working_set_bytes,1788986033,953249792,{}
