metric,timestamp,value,labels
rps,1788984306,7.044309632625448,{}
rps,1788984321,20.177427662101337,{}
rps,1788984336,35.77670423376545,{}
rps,1788984351,45.35520395843055,{}
rps,1788984366,48.466320995335906,{}
rps,1788984381,49.06666666666666,{}
rps,1788984396,51.02145680713268,{}
rps,1788984411,52.55591951426081,{}
rps,1788984426,53.77777777777777,{}
error_rate,1788984306,0,{}
error_rate,1788984321,0,{}
error_rate,1788984336,0,{}
error_rate,1788984351,0,{}
error_rate,1788984366,0,{}
error_rate,1788984381,0,{}
error_rate,1788984396,0,{}
error_rate,1788984411,0,{}
error_rate,1788984426,0,{}
cpu_cores,1788984306,0.15537961522072805,{}
cpu_cores,1788984321,0.355121324145161,{}
cpu_cores,1788984336,0.5990827030724502,{}
cpu_cores,1788984351,0.647337229404312,{}
cpu_cores,1788984366,0.7867481073448981,{}
cpu_cores,1788984381,0.8433739164553998,{}
cpu_cores,1788984396,0.7951471296883552,{}
cpu_cores,1788984411,0.8906430685101118,{}
cpu_cores,1788984426,0.7804669952358647,{}
memory_working_set_bytes,1788984306,863109120,{}
memory_working_set_bytes,1788984321,889561088,{}
memory_working_set_bytes,1788984336,890503168,{}
memory_working_set_bytes,1788984351,891772928,{}
memory_working_set_bytes,1788984366,894652416,{}
memory_working_set_bytes,1788984381,901943296,{}
memory_working_set_bytes,1788984396,895303680,{}
memory_working_set_bytes,1788984411,895078400,{}
memory_working_set_bytes,1788984426,896262144,{}
