metric,timestamp,value,labels
rps,1788984426,50.94252961763176,{}
error_rate,1788984426,0,{}
latency_p50_seconds,1788984426,0.0040339366181094665,{}
latency_p95_seconds,1788984426,0.09031199318268637,{}
latency_p99_seconds,1788984426,0.19751005062710264,{}
cpu_cores,1788984426,0.866576659887963,{}
memory_working_set_bytes,1788984426,894345703.6190475,{}
running_pods,1788984426,9,{}
restarts,1788984426,0,{}
cpu_throttle_ratio,1788984426,0.12104601449579667,{}
postgres_connections,1788984426,8,{}
postgres_cache_hit_ratio,1788984426,0.9999123761400229,{}
postgres_locks,1788984426,1,{}
redis_memory_bytes,1788984426,1012512,{}
redis_ops_per_second,1788984426,35.799318108226515,{}
redis_hit_ratio,1788984426,0,{}
rps_by_tenant,1788984426,17.799830477804974,"{""tenant"": ""blackrock""}"
rps_by_tenant,1788984426,16.552380952380954,"{""tenant"": ""baidu""}"
rps_by_tenant,1788984426,16.590318187445835,"{""tenant"": ""atlassian""}"
error_rate_by_tenant,1788984426,0,"{""tenant"": ""blackrock""}"
error_rate_by_tenant,1788984426,0,"{""tenant"": ""baidu""}"
error_rate_by_tenant,1788984426,0,"{""tenant"": ""atlassian""}"
cpu_cores_by_namespace,1788984426,0.866576659887963,"{""namespace"": ""hybrid""}"
memory_bytes_by_namespace,1788984426,894345703.6190475,"{""namespace"": ""hybrid""}"
cpu_cores_by_tenant,1788984426,0.2750769882939385,"{""tenant"": ""atlassian""}"
cpu_cores_by_tenant,1788984426,0.2866735421034324,"{""tenant"": ""blackrock""}"
cpu_cores_by_tenant,1788984426,0.26856544347184613,"{""tenant"": ""baidu""}"
memory_bytes_by_tenant,1788984426,63130965.333333336,"{""tenant"": ""atlassian""}"
memory_bytes_by_tenant,1788984426,51202925.71428572,"{""tenant"": ""blackrock""}"
memory_bytes_by_tenant,1788984426,56683008,"{""tenant"": ""baidu""}"
resource_requests,1788984426,1.4,"{""resource"": ""cpu"", ""unit"": ""core""}"
resource_requests,1788984426,2147483648,"{""resource"": ""memory"", ""unit"": ""byte""}"
resource_limits,1788984426,3.05,"{""resource"": ""cpu"", ""unit"": ""core""}"
resource_limits,1788984426,4831838208,"{""resource"": ""memory"", ""unit"": ""byte""}"
