metric,timestamp,value,labels
rps,1789811313,116.29405751366727,{}
rps,1789811328,175.40936257193005,{}
rps,1789811343,213.18251516700371,{}
rps,1789811358,234.61179503133192,{}
rps,1789811373,248.3497432934012,{}
rps,1789811388,264.37777777777774,{}
rps,1789811403,265.55555555555554,{}
rps,1789811418,250.99999999999997,{}
rps,1789811433,243.95013444145684,{}
rps,1789811448,240.2222222222222,{}
rps,1789811463,246.17230728206042,{}
rps,1789811478,242.21145726856582,{}
rps,1789811493,252.26606238336447,{}
error_rate,1789811313,0,{}
error_rate,1789811328,0,{}
error_rate,1789811343,0,{}
error_rate,1789811358,0,{}
error_rate,1789811373,0,{}
error_rate,1789811388,0,{}
error_rate,1789811403,0,{}
error_rate,1789811418,0,{}
error_rate,1789811433,0,{}
error_rate,1789811448,0,{}
error_rate,1789811463,0,{}
error_rate,1789811478,0,{}
error_rate,1789811493,0,{}
cpu_cores,1789811313,0.6508504992095676,{}
cpu_cores,1789811328,0.48971246792653883,{}
cpu_cores,1789811343,0.7348437507871652,{}
cpu_cores,1789811358,0.7460039686210017,{}
cpu_cores,1789811373,0.7035249958112743,{}
cpu_cores,1789811388,0.7330617839190687,{}
cpu_cores,1789811403,0.7236918203140328,{}
cpu_cores,1789811418,0.733697408441126,{}
cpu_cores,1789811433,0.7306361469717406,{}
cpu_cores,1789811448,0.7276671054778668,{}
cpu_cores,1789811463,0.6990568857159075,{}
cpu_cores,1789811478,0.7420911389273509,{}
cpu_cores,1789811493,0.6148250155314553,{}
memory_working_set_bytes,1789811313,831963136,{}
memory_working_set_bytes,1789811328,820322304,{}
memory_working_set_bytes,1789811343,821047296,{}
memory_working_set_bytes,1789811358,829222912,{}
memory_working_set_bytes,1789811373,829222912,{}
memory_working_set_bytes,1789811388,834871296,{}
memory_working_set_bytes,1789811403,839168000,{}
memory_working_set_bytes,1789811418,837189632,{}
memory_working_set_bytes,1789811433,838918144,{}
memory_working_set_bytes,1789811448,839409664,{}
memory_working_set_bytes,1789811463,838369280,{}
memory_working_set_bytes,1789811478,842543104,{}
memory_working_set_bytes,1789811493,841322496,{}
