metric,timestamp,value,labels
rps,1789809529,119.18940538618791,{}
rps,1789809544,160.95913242516502,{}
rps,1789809559,207.02448127249298,{}
rps,1789809574,218.3709223161023,{}
rps,1789809589,218.78263961421365,{}
rps,1789809604,198.51061464932752,{}
rps,1789809619,181.43347142411685,{}
rps,1789809634,177.6627186062532,{}
rps,1789809649,187.58749416705555,{}
rps,1789809664,211.66196306748742,{}
rps,1789809679,232.37777777777777,{}
rps,1789809694,244.39516576117086,{}
rps,1789809709,241.19999999999996,{}
error_rate,1789809529,0,{}
error_rate,1789809544,0,{}
error_rate,1789809559,0,{}
error_rate,1789809574,0,{}
error_rate,1789809589,0,{}
error_rate,1789809604,0,{}
error_rate,1789809619,0,{}
error_rate,1789809634,0,{}
error_rate,1789809649,0,{}
error_rate,1789809664,0,{}
error_rate,1789809679,0,{}
error_rate,1789809694,0,{}
error_rate,1789809709,0,{}
cpu_cores,1789809529,0.37684183942404315,{}
cpu_cores,1789809544,0.7029427937915664,{}
cpu_cores,1789809559,0.702332326062577,{}
cpu_cores,1789809574,0.7010772494773757,{}
cpu_cores,1789809589,0.7359630629028261,{}
cpu_cores,1789809604,0.7339447430844687,{}
cpu_cores,1789809619,0.734564422508925,{}
cpu_cores,1789809634,0.748541294090809,{}
cpu_cores,1789809649,0.7454179164009297,{}
cpu_cores,1789809664,0.7075833408531672,{}
cpu_cores,1789809679,0.7364137196519459,{}
cpu_cores,1789809694,0.6458367805010097,{}
cpu_cores,1789809709,0.7377382170739877,{}
memory_working_set_bytes,1789809529,809803776,{}
memory_working_set_bytes,1789809544,815054848,{}
memory_working_set_bytes,1789809559,822259712,{}
memory_working_set_bytes,1789809574,819675136,{}
memory_working_set_bytes,1789809589,818384896,{}
memory_working_set_bytes,1789809604,818253824,{}
memory_working_set_bytes,1789809619,817418240,{}
memory_working_set_bytes,1789809634,822022144,{}
memory_working_set_bytes,1789809649,824336384,{}
memory_working_set_bytes,1789809664,820142080,{}
memory_working_set_bytes,1789809679,819642368,{}
memory_working_set_bytes,1789809694,819687424,{}
memory_working_set_bytes,1789809709,821682176,{}
