metric,timestamp,value,labels
rps,1788984088,2.386911847036516,{}
rps,1788984103,16.252229965729157,{}
rps,1788984118,29.174546847740576,{}
rps,1788984133,42.723969259259256,{}
rps,1788984148,49.15642555555555,{}
rps,1788984163,51.06621199305529,{}
rps,1788984178,51.57699361509859,{}
rps,1788984193,52.59789839345222,{}
rps,1788984208,53.110969943659526,{}
error_rate,1788984088,0,{}
error_rate,1788984103,0,{}
error_rate,1788984118,0,{}
error_rate,1788984133,0,{}
error_rate,1788984148,0,{}
error_rate,1788984163,0,{}
error_rate,1788984178,0,{}
error_rate,1788984193,0,{}
error_rate,1788984208,0,{}
cpu_cores,1788984088,0.21572066581873592,{}
cpu_cores,1788984103,0.37048813869459046,{}
cpu_cores,1788984118,0.5155892205864019,{}
cpu_cores,1788984133,0.8609265794388955,{}
cpu_cores,1788984148,0.9145869066454666,{}
cpu_cores,1788984163,0.8682315581849507,{}
cpu_cores,1788984178,0.9514059753728267,{}
cpu_cores,1788984193,0.9380967932368041,{}
cpu_cores,1788984208,0.935533033913871,{}
memory_working_set_bytes,1788984088,858562560,{}
memory_working_set_bytes,1788984103,885407744,{}
memory_working_set_bytes,1788984118,887554048,{}
memory_working_set_bytes,1788984133,884891648,{}
memory_working_set_bytes,1788984148,887173120,{}
memory_working_set_bytes,1788984163,890839040,{}
memory_working_set_bytes,1788984178,887439360,{}
memory_working_set_bytes,1788984193,893349888,{}
memory_working_set_bytes,1788984208,890441728,{}
