metric,timestamp,value,labels
rps,1788982952,0.8910886651702705,{}
rps,1788982967,5.9068066709137685,{}
rps,1788982982,9.977984446015673,{}
rps,1788982997,14.115234878449845,{}
rps,1788983012,16.021510155104217,{}
rps,1788983027,15.844092353503257,{}
rps,1788983042,15.644096797848938,{}
rps,1788983057,15.82187062509722,{}
rps,1788983072,16.266666666666666,{}
error_rate,1788982952,0,{}
error_rate,1788982967,0,{}
error_rate,1788982982,0,{}
error_rate,1788982997,0,{}
error_rate,1788983012,0,{}
error_rate,1788983027,0,{}
error_rate,1788983042,0,{}
error_rate,1788983057,0,{}
error_rate,1788983072,0,{}
cpu_cores,1788982952,0.0862618488727005,{}
cpu_cores,1788982967,0.18375781775571742,{}
cpu_cores,1788982982,0.2543992540309579,{}
cpu_cores,1788982997,0.20424455997358712,{}
cpu_cores,1788983012,0.2963381704593301,{}
cpu_cores,1788983027,0.2883421425060001,{}
cpu_cores,1788983042,0.2870022607780449,{}
cpu_cores,1788983057,0.28916416966109,{}
cpu_cores,1788983072,0.3038681219320014,{}
memory_working_set_bytes,1788982952,769978368,{}
memory_working_set_bytes,1788982967,761987072,{}
memory_working_set_bytes,1788982982,765472768,{}
memory_working_set_bytes,1788982997,767037440,{}
memory_working_set_bytes,1788983012,768294912,{}
memory_working_set_bytes,1788983027,770441216,{}
memory_working_set_bytes,1788983042,769437696,{}
memory_working_set_bytes,1788983057,769929216,{}
memory_working_set_bytes,1788983072,762576896,{}
