metric,timestamp,value,labels
rps,1789817989,492.30569740425517,{}
rps,1789818004,608.0285816915627,{}
rps,1789818019,653.940840430241,{}
rps,1789818034,650.5557721825402,{}
rps,1789818049,652.5753101782923,{}
rps,1789818064,646.8498641850051,{}
rps,1789818079,637.9959251632583,{}
rps,1789818094,586.8612722727847,{}
rps,1789818109,562.6532537312686,{}
rps,1789818124,542.5294264845594,{}
rps,1789818139,572.5280616087977,{}
rps,1789818154,599.3489969746988,{}
rps,1789818169,635.9541194676364,{}
error_rate,1789817989,0,{}
error_rate,1789818004,0,{}
error_rate,1789818019,0,{}
error_rate,1789818034,0,{}
error_rate,1789818049,0,{}
error_rate,1789818064,0,{}
error_rate,1789818079,0,{}
error_rate,1789818094,0,{}
error_rate,1789818109,0,{}
error_rate,1789818124,0,{}
error_rate,1789818139,0,{}
error_rate,1789818154,0,{}
error_rate,1789818169,0,{}
cpu_cores,1789817989,1.6327231889133162,{}
cpu_cores,1789818004,1.8390305644212226,{}
cpu_cores,1789818019,1.8107070105927334,{}
cpu_cores,1789818034,1.8740342978475286,{}
cpu_cores,1789818049,1.918685981175462,{}
cpu_cores,1789818064,2.020173733290235,{}
cpu_cores,1789818079,1.996909211558514,{}
cpu_cores,1789818094,2.193106126192484,{}
cpu_cores,1789818109,2.192193183120917,{}
cpu_cores,1789818124,2.1795940744690094,{}
cpu_cores,1789818139,2.266435980995808,{}
cpu_cores,1789818154,2.157596189576019,{}
cpu_cores,1789818169,1.9772992370354203,{}
memory_working_set_bytes,1789817989,2328129536,{}
memory_working_set_bytes,1789818004,2349527040,{}
memory_working_set_bytes,1789818019,2330849280,{}
memory_working_set_bytes,1789818034,2355945472,{}
memory_working_set_bytes,1789818049,2313289728,{}
memory_working_set_bytes,1789818064,2339495936,{}
memory_working_set_bytes,1789818079,2350116864,{}
memory_working_set_bytes,1789818094,2487730176,{}
memory_working_set_bytes,1789818109,2470842368,{}
memory_working_set_bytes,1789818124,2474045440,{}
memory_working_set_bytes,1789818139,2464919552,{}
memory_working_set_bytes,1789818154,2455461888,{}
memory_working_set_bytes,1789818169,2329956352,{}
