metric,timestamp,value,labels
rps,1789814132,84.46291275943291,{}
rps,1789814147,102.08888888888887,{}
rps,1789814162,105.15088218301408,{}
rps,1789814177,105.86431412635275,{}
rps,1789814192,105.66197057908539,{}
rps,1789814207,105.66666666666666,{}
rps,1789814222,105.70641304830896,{}
rps,1789814237,106.44207906490968,{}
rps,1789814252,106.23972267899204,{}
rps,1789814267,106.39999999999999,{}
rps,1789814282,106.33333333333331,{}
rps,1789814297,106.28888888888888,{}
rps,1789814312,105.81987066954068,{}
error_rate,1789814132,0,{}
error_rate,1789814147,0,{}
error_rate,1789814162,0,{}
error_rate,1789814177,0,{}
error_rate,1789814192,0,{}
error_rate,1789814207,0,{}
error_rate,1789814222,0,{}
error_rate,1789814237,0,{}
error_rate,1789814252,0,{}
error_rate,1789814267,0,{}
error_rate,1789814282,0,{}
error_rate,1789814297,0,{}
error_rate,1789814312,0,{}
cpu_cores,1789814132,0.20850355381270058,{}
cpu_cores,1789814147,0.26343291136053154,{}
cpu_cores,1789814162,0.26755647524445914,{}
cpu_cores,1789814177,0.2527268771629583,{}
cpu_cores,1789814192,0.25297084972041955,{}
cpu_cores,1789814207,0.2541792950705919,{}
cpu_cores,1789814222,0.25666723420139714,{}
cpu_cores,1789814237,0.2540020846172155,{}
cpu_cores,1789814252,0.2507271455298067,{}
cpu_cores,1789814267,0.24853496974349182,{}
cpu_cores,1789814282,0.25971761495526957,{}
cpu_cores,1789814297,0.27795989434719115,{}
cpu_cores,1789814312,0.19314461401118738,{}
memory_working_set_bytes,1789814132,899268608,{}
memory_working_set_bytes,1789814147,896552960,{}
memory_working_set_bytes,1789814162,895053824,{}
memory_working_set_bytes,1789814177,894275584,{}
memory_working_set_bytes,1789814192,897802240,{}
memory_working_set_bytes,1789814207,895397888,{}
memory_working_set_bytes,1789814222,894124032,{}
memory_working_set_bytes,1789814237,893104128,{}
memory_working_set_bytes,1789814252,892313600,{}
memory_working_set_bytes,1789814267,894402560,{}
memory_working_set_bytes,1789814282,896864256,{}
memory_working_set_bytes,1789814297,895086592,{}
memory_working_set_bytes,1789814312,893620224,{}
