metric,timestamp,value,labels
rps,1789815546,233.39701274582376,{}
rps,1789815561,323.12606999999997,{}
rps,1789815576,326.8115798289378,{}
rps,1789815591,320.19138584098795,{}
rps,1789815606,312.1486189195796,{}
rps,1789815621,311.6449420344801,{}
rps,1789815636,313.1113884874353,{}
rps,1789815651,317.8842805962337,{}
rps,1789815666,325.8619117106039,{}
rps,1789815681,329.9507354157562,{}
rps,1789815696,330.70376213861914,{}
rps,1789815711,331.1085817846023,{}
rps,1789815726,328.6593631252639,{}
error_rate,1789815546,0,{}
error_rate,1789815561,0,{}
error_rate,1789815576,0,{}
error_rate,1789815591,0,{}
error_rate,1789815606,0,{}
error_rate,1789815621,0,{}
error_rate,1789815636,0,{}
error_rate,1789815651,0,{}
error_rate,1789815666,0,{}
error_rate,1789815681,0,{}
error_rate,1789815696,0,{}
error_rate,1789815711,0,{}
error_rate,1789815726,0,{}
cpu_cores,1789815546,0.7505865623586416,{}
cpu_cores,1789815561,0.7814284040789113,{}
cpu_cores,1789815576,0.7696582650120188,{}
cpu_cores,1789815591,0.8212690546838527,{}
cpu_cores,1789815606,0.8224565966925036,{}
cpu_cores,1789815621,0.829744976466401,{}
cpu_cores,1789815636,0.8504566850817593,{}
cpu_cores,1789815651,0.7372444436182725,{}
cpu_cores,1789815666,0.7652032011479446,{}
cpu_cores,1789815681,0.8443617610100558,{}
cpu_cores,1789815696,0.8007768537450733,{}
cpu_cores,1789815711,0.7737823912731835,{}
cpu_cores,1789815726,0.6903662683483567,{}
memory_working_set_bytes,1789815546,914018304,{}
memory_working_set_bytes,1789815561,898158592,{}
memory_working_set_bytes,1789815576,1050890240,{}
memory_working_set_bytes,1789815591,1036926976,{}
memory_working_set_bytes,1789815606,1039339520,{}
memory_working_set_bytes,1789815621,1039855616,{}
memory_working_set_bytes,1789815636,1036492800,{}
memory_working_set_bytes,1789815651,1002033152,{}
memory_working_set_bytes,1789815666,903024640,{}
memory_working_set_bytes,1789815681,908419072,{}
memory_working_set_bytes,1789815696,906412032,{}
memory_working_set_bytes,1789815711,891789312,{}
memory_working_set_bytes,1789815726,952979456,{}
