metric,timestamp,value,labels
rps,1789487608,96.67178883597883,{}
error_rate,1789487608,0,{}
latency_p50_seconds,1789487608,0.009947401735625973,{}
latency_p95_seconds,1789487608,0.33847133307089766,{}
latency_p99_seconds,1789487608,0.4860082201025516,{}
cpu_cores,1789487608,1.7720083519858825,{}
memory_working_set_bytes,1789487608,2274167767.3650794,{}
running_pods,1789487608,23,{}
restarts,1789487608,0,{}
cpu_throttle_ratio,1789487608,0.17003036575428407,{}
postgres_connections,1789487608,30,{}
postgres_cache_hit_ratio,1789487608,0.9998674588548955,{}
postgres_locks,1789487608,12,{}
redis_memory_bytes,1789487608,3121336,{}
redis_ops_per_second,1789487608,71.3142857142857,{}
redis_hit_ratio,1789487608,0,{}
rps_by_tenant,1789487608,0.36190476190476184,"{""tenant"": ""unknown""}"
rps_by_tenant,1789487608,16.35238095238095,"{""tenant"": ""ibm""}"
rps_by_tenant,1789487608,17.133333333333333,"{""tenant"": ""binance""}"
rps_by_tenant,1789487608,17.520776666666666,"{""tenant"": ""intel""}"
rps_by_tenant,1789487608,16.685714285714287,"{""tenant"": ""datadog""}"
rps_by_tenant,1789487608,3.5428571428571427,"{""tenant"": ""mongo""}"
rps_by_tenant,1789487608,3.5523809523809518,"{""tenant"": ""oracle""}"
rps_by_tenant,1789487608,3.59047619047619,"{""tenant"": ""qualcomm""}"
rps_by_tenant,1789487608,3.571428571428571,"{""tenant"": ""salesforce""}"
rps_by_tenant,1789487608,3.571428571428571,"{""tenant"": ""sap""}"
rps_by_tenant,1789487608,3.5891074074074067,"{""tenant"": ""shopify""}"
rps_by_tenant,1789487608,3.609523809523809,"{""tenant"": ""stripe""}"
rps_by_tenant,1789487608,3.59047619047619,"{""tenant"": ""twilio""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""unknown""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""ibm""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""binance""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""intel""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""datadog""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""mongo""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""oracle""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""qualcomm""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""salesforce""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""sap""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""shopify""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""stripe""}"
error_rate_by_tenant,1789487608,0,"{""tenant"": ""twilio""}"
cpu_cores_by_namespace,1789487608,0.3194123169686338,"{""namespace"": ""binance""}"
cpu_cores_by_namespace,1789487608,0.9263719961131679,"{""namespace"": ""hybrid-grouped""}"
cpu_cores_by_namespace,1789487608,0.5262240389040808,"{""namespace"": ""shared-grouped""}"
memory_bytes_by_namespace,1789487608,716195076.0634921,"{""namespace"": ""binance""}"
memory_bytes_by_namespace,1789487608,804490833.2698413,"{""namespace"": ""hybrid-grouped""}"
memory_bytes_by_namespace,1789487608,753481858.031746,"{""namespace"": ""shared-grouped""}"
cpu_cores_by_tenant,1789487608,0.2885712961635852,"{""tenant"": ""ibm""}"
cpu_cores_by_tenant,1789487608,0.3013133297980042,"{""tenant"": ""intel""}"
cpu_cores_by_tenant,1789487608,0.2854855954412766,"{""tenant"": ""datadog""}"
cpu_cores_by_tenant,1789487608,0.3194123169686338,"{""tenant"": ""binance""}"
memory_bytes_by_tenant,1789487608,47793152,"{""tenant"": ""ibm""}"
memory_bytes_by_tenant,1789487608,47784448,"{""tenant"": ""intel""}"
memory_bytes_by_tenant,1789487608,47041536,"{""tenant"": ""datadog""}"
memory_bytes_by_tenant,1789487608,716195076.0634921,"{""tenant"": ""binance""}"
resource_requests,1789487608,3.2,"{""resource"": ""cpu"", ""unit"": ""core""}"
resource_requests,1789487608,5368709120,"{""resource"": ""memory"", ""unit"": ""byte""}"
resource_limits,1789487608,7.15,"{""resource"": ""cpu"", ""unit"": ""core""}"
resource_limits,1789487608,12348030976,"{""resource"": ""memory"", ""unit"": ""byte""}"
