metric,timestamp,value,labels
rps,1789487488,5.234368518518519,{}
rps,1789487503,36.48915592592593,{}
rps,1789487518,62.55807777777778,{}
rps,1789487533,88.79868888888889,{}
rps,1789487548,99.6927185185185,{}
rps,1789487563,98.97777777777776,{}
rps,1789487578,95.6,{}
rps,1789487593,94.22222222222221,{}
rps,1789487608,93.44444444444443,{}
error_rate,1789487488,0,{}
error_rate,1789487503,0,{}
error_rate,1789487518,0,{}
error_rate,1789487533,0,{}
error_rate,1789487548,0,{}
error_rate,1789487563,0,{}
error_rate,1789487578,0,{}
error_rate,1789487593,0,{}
error_rate,1789487608,0,{}
cpu_cores,1789487488,0.20326870550535356,{}
cpu_cores,1789487503,0.7326593029897511,{}
cpu_cores,1789487518,1.246801967183274,{}
cpu_cores,1789487533,1.6710202724021752,{}
cpu_cores,1789487548,1.8165592807609279,{}
cpu_cores,1789487563,1.6269061958146187,{}
cpu_cores,1789487578,1.7600543242907192,{}
cpu_cores,1789487593,1.7443387005931281,{}
cpu_cores,1789487608,1.6048380122091719,{}
memory_working_set_bytes,1789487488,2175582208,{}
memory_working_set_bytes,1789487503,2269122560,{}
memory_working_set_bytes,1789487518,2289381376,{}
memory_working_set_bytes,1789487533,2272747520,{}
memory_working_set_bytes,1789487548,2281226240,{}
memory_working_set_bytes,1789487563,2267742208,{}
memory_working_set_bytes,1789487578,2275323904,{}
memory_working_set_bytes,1789487593,2275573760,{}
memory_working_set_bytes,1789487608,2278797312,{}
